DATETIME,IDENTIFIER,INFO,FILE,USER,LAB,VERSION,TAG1,TAG2,TAG3
"2017-04-16 17:16:48",new_specimen,pid=1836&dnum=,new_specimen.php?pid=1836&dnum=,53,127,3.3,X,X,X
"2017-04-16 17:17:08",new_specimen,pid=1836&dnum=,new_specimen.php?pid=1836&dnum=,53,127,3.3,X,X,X
"2017-04-16 17:17:25",specimen_add,X,specimen_add.php?session_num=20170416-4,53,127,3.3,X,X,X
"2017-04-17 16:40:45",lab_config_home,X,lab_config_home.php?id=127,53,127,3.3,X,X,X
"2017-04-17 16:40:51",view_stocks,X,view_stocks,53,127,3.3,X,X,X
"2017-04-17 16:42:18",reports,X,reports,53,127,3.3,X,X,X
"2017-04-17 16:42:29",search_p_dyn,op=1&qr=a,search_p_dyn,53,127,3.3,X,X,X
"2017-04-17 16:42:33",reports_testhistory,from=2017-04-17&to=2017-04-17&ip=0&viz=,reports_testhistory.php?patient_id=1836&location=127&yf=2017&mf=04&df=17&yt=2017&mt=04&dt=17&ip=0&labsection=0,53,127,3.3,X,X,X
"2017-04-17 16:42:42",reports_testhistory,"from=2000-04-17&to=2017-04-17&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=17&yt=2017&mt=04&dt=17&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-17 16:42:53",lab_config_home,X,lab_config_home.php?id=127,53,127,3.3,X,X,X
"2017-04-17 16:42:58",view_stocks,X,view_stocks,53,127,3.3,X,X,X
"2017-04-17 16:53:28",search,X,search,53,127,3.3,X,X,X
"2017-04-17 16:53:32",search_p_dyn,op=1&qr=a,search_p_dyn,53,127,3.3,X,X,X
"2017-04-17 16:53:36",patient_profile,X,patient_profile.php?pid=1836,53,127,3.3,X,X,X
"2017-04-17 16:55:06",new_specimen,pid=1836&dnum=2,new_specimen.php?pid=1836&dnum=2,53,127,3.3,X,X,X
"2017-04-17 16:58:26",search,X,search,53,127,3.3,X,X,X
"2017-04-17 17:00:36",lab_config_home,X,lab_config_home.php?id=127,53,127,3.3,X,X,X
"2017-04-17 17:00:42",view_stocks,X,view_stocks,53,127,3.3,X,X,X
"2017-04-18 03:52:54",catalog,X,catalog,53,127,3.3,X,X,X
"2017-04-18 03:52:59",reports,X,reports,53,127,3.3,X,X,X
"2017-04-18 03:53:10",search_p_dyn,op=1&qr=A,search_p_dyn,53,127,3.3,X,X,X
"2017-04-18 03:53:12",reports_testhistory,from=2017-04-18&to=2017-04-18&ip=0&viz=,reports_testhistory.php?patient_id=1836&location=127&yf=2017&mf=04&df=18&yt=2017&mt=04&dt=18&ip=0&labsection=0,53,127,3.3,X,X,X
"2017-04-18 03:53:18",reports_testhistory,"from=2000-04-18&to=2017-04-18&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=18&yt=2017&mt=04&dt=18&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-18 03:53:32",lab_config_home,X,lab_config_home.php?id=127,53,127,3.3,X,X,X
"2017-04-17 23:53:36",view_stocks,X,view_stocks,53,127,3.3,X,X,X
"2017-04-18 03:54:15",search,X,search,53,127,3.3,X,X,X
"2017-04-18 03:54:17",search_p_dyn,op=1&qr=Aar,search_p_dyn,53,127,3.3,X,X,X
"2017-04-18 03:54:19",patient_profile,X,patient_profile.php?pid=1836,53,127,3.3,X,X,X
"2017-04-18 03:54:21",new_specimen,pid=1836&dnum=,new_specimen.php?pid=1836&dnum=,53,127,3.3,X,X,X
"2017-04-18 03:55:26",new_specimen,pid=1836&dnum=,new_specimen.php?pid=1836&dnum=,53,127,3.3,X,X,X
"2017-04-18 04:00:10",new_specimen,pid=1836&dnum=,new_specimen.php?pid=1836&dnum=,53,127,3.3,X,X,X
"2017-04-18 04:02:03",new_specimen,pid=1836&dnum=,new_specimen.php?pid=1836&dnum=,53,127,3.3,X,X,X
"2017-04-18 04:03:14",new_specimen,pid=1836&dnum=,new_specimen.php?pid=1836&dnum=,53,127,3.3,X,X,X
"2017-04-18 04:03:26",specimen_add,X,specimen_add.php?session_num=20170418-5,53,127,3.3,X,X,X
"2017-04-18 04:03:44",specimen_info,X,specimen_info.php?sid=10002&re=1,53,127,3.3,X,X,X
"2017-04-18 04:03:51",reports_testhistory,"from=2000-04-18&to=2017-04-18&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=18&yt=2017&mt=04&dt=18&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-18 04:07:38",reports_testhistory,"from=2000-04-18&to=2017-04-18&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=18&yt=2017&mt=04&dt=18&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-18 04:08:36",reports_testhistory,"from=2000-04-18&to=2017-04-18&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=18&yt=2017&mt=04&dt=18&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-18 04:09:28",reports_testhistory,"from=2000-04-18&to=2017-04-18&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=18&yt=2017&mt=04&dt=18&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-18 04:09:38",reports_testhistory,"from=2000-04-18&to=2017-04-18&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=18&yt=2017&mt=04&dt=18&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-18 04:11:41",lab_config_home,X,lab_config_home.php?id=127,53,127,3.3,X,X,X
"2017-04-18 00:11:47",view_stocks,X,view_stocks,53,127,3.3,X,X,X
"2017-04-18 04:12:45",reports_testhistory,"from=2000-04-18&to=2017-04-18&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=18&yt=2017&mt=04&dt=18&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-18 04:16:14",reports_testhistory,"from=2000-04-18&to=2017-04-18&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=18&yt=2017&mt=04&dt=18&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-18 04:16:53",reports_testhistory,"from=2000-04-18&to=2017-04-18&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=18&yt=2017&mt=04&dt=18&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-18 04:19:57",reports_testhistory,"from=2000-04-18&to=2017-04-18&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=18&yt=2017&mt=04&dt=18&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-18 04:20:16",reports_testhistory,"from=2000-04-18&to=2017-04-18&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=18&yt=2017&mt=04&dt=18&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-18 04:25:10",reports_testhistory,"from=2000-04-18&to=2017-04-18&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=18&yt=2017&mt=04&dt=18&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-18 04:25:43",reports_testhistory,"from=2000-04-18&to=2017-04-18&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=18&yt=2017&mt=04&dt=18&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-18 04:28:40",reports_testhistory,"from=2000-04-18&to=2017-04-18&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=18&yt=2017&mt=04&dt=18&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-18 04:33:11",lab_config_home,X,lab_config_home.php?id=127,53,127,3.3,X,X,X
"2017-04-18 00:33:15",view_stocks,X,view_stocks,53,127,3.3,X,X,X
"2017-04-18 04:35:17",reports_testhistory,"from=2000-04-18&to=2017-04-18&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=18&yt=2017&mt=04&dt=18&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-18 04:38:37",search,X,search,53,127,3.3,X,X,X
"2017-04-18 04:38:41",search_p_dyn,op=1&qr=aar,search_p_dyn,53,127,3.3,X,X,X
"2017-04-18 04:38:43",patient_profile,X,patient_profile.php?pid=1836,53,127,3.3,X,X,X
"2017-04-18 04:39:01",patient_profile,X,patient_profile.php?pid=1836&del=1,53,127,3.3,X,X,X
"2017-04-18 04:39:15",new_specimen,pid=1836&dnum=1836,new_specimen.php?pid=1836&dnum=1836,53,127,3.3,X,X,X
"2017-04-18 04:39:43",specimen_add,X,specimen_add.php?session_num=20170418-6,53,127,3.3,X,X,X
"2017-04-18 04:39:55",specimen_info,X,specimen_info.php?sid=10003&re=1,53,127,3.3,X,X,X
"2017-04-18 04:40:01",reports_testhistory,"from=2000-04-18&to=2017-04-18&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=18&yt=2017&mt=04&dt=18&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-18 04:40:05",lab_config_home,X,lab_config_home.php?id=127,53,127,3.3,X,X,X
"2017-04-18 00:40:13",view_stocks,X,view_stocks,53,127,3.3,X,X,X
"2017-04-18 04:41:42",reports_testhistory,"from=2000-04-18&to=2017-04-18&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=18&yt=2017&mt=04&dt=18&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-18 04:42:26",reports_testhistory,"from=2000-04-18&to=2017-04-18&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=18&yt=2017&mt=04&dt=18&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-18 00:42:40",export_word,X,export_pdf,53,127,3.3,X,X,X
"2017-04-18 00:45:17",export_word,X,export_word,53,127,3.3,X,X,X
"2017-04-20 16:48:15",search,X,search,53,127,3.3,X,X,X
"2017-04-20 16:48:57",search_p_dyn,op=1&qr=A,search_p_dyn,53,127,3.3,X,X,X
"2017-04-20 16:49:59",patient_profile,X,patient_profile.php?pid=1836,53,127,3.3,X,X,X
"2017-04-20 16:50:09",reports,X,reports,53,127,3.3,X,X,X
"2017-04-20 16:50:15",search_p_dyn,op=1&qr=A,search_p_dyn,53,127,3.3,X,X,X
"2017-04-20 16:50:28",reports_testhistory,from=2017-04-20&to=2017-04-20&ip=0&viz=,reports_testhistory.php?patient_id=1836&location=127&yf=2017&mf=04&df=20&yt=2017&mt=04&dt=20&ip=0&labsection=0,53,127,3.3,X,X,X
"2017-04-20 16:50:36",reports_testhistory,"from=2000-04-20&to=2017-04-20&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=20&yt=2017&mt=04&dt=20&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-20 16:51:07",reports_testhistory,"from=2000-04-20&to=2017-04-20&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=20&yt=2017&mt=04&dt=20&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-20 16:51:23",reports_testhistory,"from=2000-04-20&to=2017-04-20&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=20&yt=2017&mt=04&dt=20&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-20 16:52:17",reports_testhistory,"from=2000-04-20&to=2017-04-20&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=20&yt=2017&mt=04&dt=20&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-20 16:58:04",reports,X,reports,53,127,3.3,X,X,X
"2017-04-20 16:58:05",reports_testhistory,"from=2000-04-20&to=2017-04-20&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=20&yt=2017&mt=04&dt=20&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-20 17:00:05",reports_testhistory,"from=2000-04-20&to=2017-04-20&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=20&yt=2017&mt=04&dt=20&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-20 17:01:09",reports_testhistory,"from=2000-04-20&to=2017-04-20&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=20&yt=2017&mt=04&dt=20&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-20 17:01:11",reports_testhistory,"from=2000-04-20&to=2017-04-20&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=20&yt=2017&mt=04&dt=20&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-20 17:01:32",reports_testhistory,"from=2000-04-20&to=2017-04-20&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=20&yt=2017&mt=04&dt=20&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-20 17:02:37",reports_testhistory,"from=2000-04-20&to=2017-04-20&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=20&yt=2017&mt=04&dt=20&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-20 17:03:30",reports_testhistory,"from=2000-04-20&to=2017-04-20&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=20&yt=2017&mt=04&dt=20&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-20 17:04:01",reports_testhistory,"from=2000-04-20&to=2017-04-20&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=20&yt=2017&mt=04&dt=20&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-20 17:07:30",reports_testhistory,"from=2000-04-20&to=2017-04-20&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=20&yt=2017&mt=04&dt=20&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-20 17:08:00",reports_testhistory,"from=2000-04-20&to=2017-04-20&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=20&yt=2017&mt=04&dt=20&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-20 17:08:30",reports_testhistory,"from=2000-04-20&to=2017-04-20&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=20&yt=2017&mt=04&dt=20&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-20 17:08:43",reports_testhistory,"from=2000-04-20&to=2017-04-20&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=20&yt=2017&mt=04&dt=20&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-20 13:09:57",export_word,X,export_pdf,53,127,3.3,X,X,X
"2017-04-20 13:15:33",export_word,X,export_pdf,53,127,3.3,X,X,X
"2017-04-20 13:15:48",export_word,X,export_pdf,53,127,3.3,X,X,X
"2017-04-20 13:16:13",export_word,X,export_pdf,53,127,3.3,X,X,X
"2017-04-20 13:16:20",export_word,X,export_pdf,53,127,3.3,X,X,X
"2017-04-20 13:16:27",export_word,X,export_pdf,53,127,3.3,X,X,X
"2017-04-20 13:16:54",export_word,X,export_word,53,127,3.3,X,X,X
"2017-04-20 17:23:26",reports,X,reports,53,127,3.3,X,X,X
"2017-04-20 17:23:30",search_p_dyn,op=1&qr=A,search_p_dyn,53,127,3.3,X,X,X
"2017-04-20 17:23:34",reports_testhistory,from=2017-04-20&to=2017-04-20&ip=0&viz=,reports_testhistory.php?patient_id=1836&location=127&yf=2017&mf=04&df=20&yt=2017&mt=04&dt=20&ip=0&labsection=0,53,127,3.3,X,X,X
"2017-04-20 17:23:41",reports_testhistory,"from=2000-04-20&to=2017-04-20&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=20&yt=2017&mt=04&dt=20&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-20 13:23:49",export_word,X,export_pdf,53,127,3.3,X,X,X
"2017-04-20 13:27:28",export_word,X,export_pdf,53,127,3.3,X,X,X
"2017-04-20 13:27:36",export_word,X,export_pdf,53,127,3.3,X,X,X
"2017-04-24 15:35:56",reports,X,reports,53,127,3.3,X,X,X
"2017-04-24 15:36:01",search_p_dyn,op=1&qr=a,search_p_dyn,53,127,3.3,X,X,X
"2017-04-24 15:36:03",reports_testhistory,from=2017-04-24&to=2017-04-24&ip=0&viz=,reports_testhistory.php?patient_id=1836&location=127&yf=2017&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&labsection=0,53,127,3.3,X,X,X
"2017-04-24 15:36:10",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-24 15:37:05",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-24 15:37:39",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-24 15:38:41",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-24 15:39:12",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-24 15:39:27",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-24 15:40:20",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-24 15:40:54",reports_testhistory,from=2017-04-24&to=2017-04-24&ip=0&viz=,reports_testhistory.php?patient_id=1836&location=127&yf=2017&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&labsection=0,53,127,3.3,X,X,X
"2017-04-24 15:40:59",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-24 15:42:15",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-24 15:42:39",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-24 15:45:11",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-24 15:45:23",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-24 15:49:19",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-24 15:50:26",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-24 15:50:46",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-24 15:51:03",reports_testhistory,from=2017-04-24&to=2017-04-24&ip=0&viz=,reports_testhistory.php?patient_id=1836&location=127&yf=2017&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&labsection=0,53,127,3.3,X,X,X
"2017-04-24 15:51:09",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-24 15:52:51",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-24 15:53:38",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1836&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-24 15:53:47",reports_testhistory,from=2017-04-24&to=2017-04-24&ip=0&viz=,reports_testhistory.php?patient_id=1508&location=127&yf=2017&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&labsection=0,53,127,3.3,X,X,X
"2017-04-24 15:53:52",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-24 15:54:30",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-24 15:55:36",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-24 15:57:11",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
"2017-04-24 15:58:58",reports_testhistory,"from=2000-04-24&to=2017-04-24&ip=0&viz=[object HTMLInputElement]",reports_testhistory.php?location=127&patient_id=1508&yf=2000&mf=04&df=24&yt=2017&mt=04&dt=24&ip=0&viz=[object%20HTMLInputElement],53,127,3.3,X,X,X
